rcno,rcdt,stus,tin,ptyp,yerr,amount,channel
50002522,2025-07-26,0,101976G,SA,2025,0.85,BANK
50002523,2023-07-04,0,101976G,CIT,2023,1.99,BANK
50002524,2025-06-19,0,101976G,CIT,2025,18.34,PORTAL
50002525,2022-08-15,0,101985B,CIT,2022,308.07,PORTAL
50002526,2023-08-29,0,101985B,CIT,2023,1765.62,BANK
50002527,2024-06-11,0,101985B,CIT,2024,2579.59,BANK
50002528,2025-08-07,0,101985B,CIT,2025,930.41,DD
50002529,2021-08-13,0,101985B,CIT,2021,1563.25,DD
50002530,2022-08-21,0,101985B,CIT,2022,1797.61,PORTAL
50002531,2023-08-27,0,101985B,CIT,2023,226.62,DD
50002532,2024-06-14,0,101985B,CIT,2024,3553.77,DD
50002533,2025-07-04,0,101985B,CIT,2025,4845.1,BANK
50002534,2020-06-10,0,101991G,CIT,2020,21.91,PORTAL
50002535,2021-06-14,0,101991G,CIT,2021,27.79,BANK
50002536,2022-07-24,0,101991G,CIT,2022,18.1,DD
50002537,2023-06-19,0,101991G,CIT,2023,24.83,DD
50002538,2024-07-26,0,101991G,CIT,2024,300.84,COUNTER
50002539,2025-07-23,0,101991G,CIT,2025,147.3,BANK
50002540,2020-07-04,0,101991G,SSC,2020,23.57,COUNTER
50002541,2021-03-26,0,101991G,SSC,2021,15.51,BANK
50002542,2022-07-16,0,101991G,SSC,2022,132.0,PORTAL
50002543,2023-06-25,0,101991G,SSC,2023,102.8,BANK
50002544,2024-04-23,0,101991G,SSC,2024,5.23,BANK
50002545,2026-01-26,0,101991G,SSC,2025,32.62,COUNTER
50002546,2020-07-10,0,101995G,CIT,2020,229.05,COUNTER
50002547,2021-07-07,0,101995G,CIT,2021,1062.94,DD
50002548,2022-08-10,0,101995G,CIT,2022,2093.88,COUNTER
50002549,2023-07-06,0,101995G,CIT,2023,531.49,BANK
50002550,2024-08-25,0,101995G,CIT,2024,2513.85,DD
50002551,2025-06-28,0,101995G,CIT,2025,1276.84,DD
50002552,2021-06-29,0,101995G,FSS,2021,618.39,BANK
50002553,2022-11-07,0,101995G,FSS,2022,473.58,BANK
50002554,2023-03-21,0,101995G,FSS,2023,262.35,BANK
50002555,2024-06-20,0,101995G,FSS,2024,2640.3,BANK
50002556,2025-06-05,0,101995G,FSS,2025,2606.86,COUNTER
50002557,2020-10-21,0,101995G,VAT,2020,183.41,BANK
50002558,2021-07-31,0,101995G,VAT,2021,322.94,DD
50002559,2022-12-17,0,101995G,VAT,2022,2700.79,DD
50002560,2023-03-07,0,101995G,VAT,2023,2071.59,PORTAL
50002561,2024-12-11,0,101995G,VAT,2024,4063.19,PORTAL
50002562,2025-04-26,0,101995G,VAT,2025,2320.39,BANK
50002563,2020-07-17,0,101995G,CIT,2020,492.67,PORTAL
50002564,2021-08-29,0,101995G,CIT,2021,41.42,PORTAL
50002565,2022-08-09,0,101995G,CIT,2022,793.4,PORTAL
50002566,2023-08-22,0,101995G,CIT,2023,3438.16,DD
50002567,2024-07-05,0,101995G,CIT,2024,2686.15,COUNTER
50002568,2025-06-18,0,101995G,CIT,2025,6644.98,DD
50002569,2020-12-02,0,102004L,VAT,2020,847.39,PORTAL
50002570,2021-12-02,0,102004L,VAT,2021,490.86,COUNTER
50002571,2022-03-24,0,102004L,VAT,2022,655.53,PORTAL
50002572,2023-08-06,0,102004L,VAT,2023,2528.74,DD
50002573,2024-09-30,0,102004L,VAT,2024,3880.11,BANK
50002574,2025-06-27,0,102004L,VAT,2025,1668.97,COUNTER
50002575,2020-08-19,0,102004L,CIT,2020,537.99,PORTAL
50002576,2021-06-22,0,102004L,CIT,2021,802.5,DD
50002577,2022-06-27,0,102004L,CIT,2022,445.09,DD
50002578,2023-07-02,0,102004L,CIT,2023,2228.67,COUNTER
50002579,2024-06-10,0,102004L,CIT,2024,3945.39,DD
50002580,2025-08-22,0,102004L,CIT,2025,2119.8,DD
50002581,2022-02-08,0,102004L,FSS,2021,206.78,PORTAL
50002582,2023-02-07,0,102004L,FSS,2022,544.62,BANK
50002583,2023-07-14,0,102004L,FSS,2023,1619.28,BANK
50002584,2024-10-04,0,102004L,FSS,2024,2172.83,DD
50002585,2025-04-15,0,102004L,FSS,2025,1549.95,BANK
50002586,2021-06-23,0,102013B,CIT,2021,1450.12,COUNTER
50002587,2022-06-29,0,102013B,CIT,2022,791.95,COUNTER
50002588,2023-08-07,0,102013B,CIT,2023,2288.98,DD
50002589,2024-06-18,0,102013B,CIT,2024,513.9,DD
50002590,2025-07-09,0,102013B,CIT,2025,7979.34,COUNTER
50002591,2021-06-14,0,102013B,SA,2021,1501.21,BANK
50002592,2022-08-23,0,102013B,SA,2022,135.88,PORTAL
50002593,2023-06-30,0,102013B,SA,2023,2579.49,BANK
50002594,2024-08-06,0,102013B,SA,2024,3530.98,DD
50002595,2025-07-08,0,102013B,SA,2025,4240.37,BANK
50002596,2023-07-30,0,102020M,CIT,2023,43.35,DD
50002597,2024-08-11,0,102020M,CIT,2024,190.32,DD
50002598,2025-08-27,0,102020M,CIT,2025,130.49,BANK
50002599,2023-08-02,0,102027M,CIT,2023,2543.69,PORTAL
50002600,2024-07-06,0,102027M,CIT,2024,1754.23,DD
50002601,2025-08-20,0,102027M,CIT,2025,4952.49,PORTAL
50002602,2020-11-29,0,102027M,VAT,2020,390.51,DD
50002603,2021-12-06,0,102027M,VAT,2021,498.06,BANK
50002604,2022-04-05,0,102027M,VAT,2022,343.33,PORTAL
50002605,2023-05-08,0,102027M,VAT,2023,767.15,BANK
50002606,2024-11-26,0,102027M,VAT,2024,736.71,PORTAL
50002607,2025-08-01,0,102027M,VAT,2025,6535.12,PORTAL
50002608,2021-03-27,0,102030B,FSS,2021,1432.43,BANK
50002609,2022-03-18,0,102030B,FSS,2022,1046.08,PORTAL
50002610,2023-11-28,0,102030B,FSS,2023,1333.3,PORTAL
50002611,2024-10-24,0,102030B,FSS,2024,428.73,COUNTER
50002612,2025-08-30,0,102030B,FSS,2025,242.99,PORTAL
50002613,2021-06-27,0,102030B,VAT,2021,1382.95,DD
50002614,2022-11-28,0,102030B,VAT,2022,1133.67,PORTAL
50002615,2023-06-27,0,102030B,VAT,2023,175.76,BANK
50002616,2024-04-01,0,102030B,VAT,2024,814.97,BANK
50002617,2025-06-03,0,102030B,VAT,2025,3865.42,COUNTER
50002618,2020-08-13,0,102030B,CIT,2020,824.65,COUNTER
50002619,2021-06-28,0,102030B,CIT,2021,791.26,PORTAL
50002620,2022-06-26,0,102030B,CIT,2022,1613.47,BANK
50002621,2023-07-24,0,102030B,CIT,2023,2215.57,PORTAL
50002622,2024-08-04,0,102030B,CIT,2024,1012.28,PORTAL
50002623,2025-08-11,0,102030B,CIT,2025,6180.12,PORTAL
50002624,2021-01-13,0,102030B,SSC,2020,499.54,BANK
50002625,2021-06-18,0,102030B,SSC,2021,1285.44,COUNTER
50002626,2022-04-13,0,102030B,SSC,2022,1622.38,PORTAL
50002627,2023-07-31,0,102030B,SSC,2023,2033.21,DD
50002628,2024-04-13,0,102030B,SSC,2024,383.0,DD
50002629,2025-07-13,0,102030B,SSC,2025,924.16,DD
50002630,2023-08-08,0,102041M,FSS,2023,2319.29,BANK
50002631,2024-10-22,0,102041M,FSS,2024,3634.32,PORTAL
50002632,2025-03-14,0,102041M,FSS,2025,4062.6,DD
50002633,2021-07-30,0,102041M,CIT,2021,117.43,COUNTER
50002634,2022-07-26,0,102041M,CIT,2022,1694.69,DD
50002635,2023-07-15,0,102041M,CIT,2023,1169.29,COUNTER
50002636,2024-07-05,0,102041M,CIT,2024,2266.65,DD
50002637,2025-08-08,0,102041M,CIT,2025,2584.15,BANK
50002638,2020-08-29,0,102041M,CIT,2020,527.32,COUNTER
50002639,2021-08-25,0,102041M,CIT,2021,1436.32,DD
50002640,2022-06-16,8,102041M,CIT,2022,1073.97,COUNTER
50002641,2023-07-03,0,102041M,CIT,2023,1188.57,COUNTER
50002642,2024-07-12,0,102041M,CIT,2024,1459.94,COUNTER
50002643,2025-08-10,0,102041M,CIT,2025,7177.54,BANK
50002644,2023-09-22,0,102045A,VAT,2023,358.27,DD
50002645,2024-06-19,0,102045A,VAT,2024,411.88,PORTAL
50002646,2025-04-23,0,102045A,VAT,2025,6834.78,DD
50002647,2020-08-02,0,102055H,CIT,2020,321.09,DD
50002648,2021-06-16,0,102055H,CIT,2021,479.52,COUNTER
50002649,2022-07-01,0,102055H,CIT,2022,200.77,BANK
50002650,2023-07-08,0,102055H,CIT,2023,853.31,PORTAL
50002651,2024-06-28,0,102055H,CIT,2024,829.08,COUNTER
50002652,2025-07-13,0,102055H,CIT,2025,1249.59,BANK
50002653,2020-08-06,0,102055H,CIT,2020,449.18,PORTAL
50002654,2021-07-13,0,102055H,CIT,2021,1466.81,BANK
50002655,2022-08-12,8,102055H,CIT,2022,1824.21,PORTAL
50002656,2023-08-15,0,102055H,CIT,2023,705.3,COUNTER
50002657,2024-06-13,0,102055H,CIT,2024,2118.34,COUNTER
50002658,2025-07-15,0,102055H,CIT,2025,7457.16,DD
50002659,2022-09-01,0,102058H,FSS,2022,71.85,DD
50002660,2023-12-29,0,102058H,FSS,2023,11.06,PORTAL
50002661,2024-10-11,0,102058H,FSS,2024,183.48,BANK
50002662,2026-01-18,0,102058H,FSS,2025,20.03,COUNTER
50002663,2023-03-23,0,102058H,SSC,2023,11.16,BANK
50002664,2024-11-26,0,102058H,SSC,2024,31.79,COUNTER
50002665,2025-04-30,0,102058H,SSC,2025,231.64,BANK
50002666,2020-08-14,0,102068H,CIT,2020,983.19,PORTAL
50002667,2021-07-06,0,102068H,CIT,2021,1250.95,PORTAL
50002668,2022-08-26,0,102068H,CIT,2022,562.75,PORTAL
50002669,2023-08-24,0,102068H,CIT,2023,320.72,COUNTER
50002670,2024-06-13,0,102068H,CIT,2024,152.98,BANK
50002671,2025-08-19,0,102068H,CIT,2025,4397.25,PORTAL
50002672,2024-02-06,0,102068H,VAT,2023,943.09,DD
50002673,2024-05-14,0,102068H,VAT,2024,3317.57,COUNTER
50002674,2025-10-03,0,102068H,VAT,2025,547.25,PORTAL
50002675,2023-10-09,0,102068H,FSS,2023,1094.71,PORTAL
50002676,2025-01-18,0,102068H,FSS,2024,1053.88,COUNTER
50002677,2025-03-28,0,102068H,FSS,2025,4378.38,COUNTER
50002678,2022-08-09,0,102075L,FSS,2022,1026.37,PORTAL
50002679,2023-06-15,0,102075L,FSS,2023,1045.44,BANK
50002680,2024-12-15,0,102075L,FSS,2024,457.7,BANK
50002681,2025-09-04,0,102075L,FSS,2025,6012.49,PORTAL
50002682,2022-08-21,0,102075L,CIT,2022,666.55,DD
50002683,2023-08-14,0,102075L,CIT,2023,88.78,COUNTER
50002684,2024-08-15,0,102075L,CIT,2024,6464.85,DD
50002685,2025-07-12,0,102075L,CIT,2025,3472.57,COUNTER
50002686,2021-10-28,0,102080L,FSS,2021,571.35,COUNTER
50002687,2022-03-08,0,102080L,FSS,2022,917.82,COUNTER
50002688,2023-03-02,0,102080L,FSS,2023,2029.12,DD
50002689,2024-07-26,0,102080L,FSS,2024,1963.89,DD
50002690,2025-07-31,0,102080L,FSS,2025,321.16,PORTAL
50002691,2020-11-08,0,102080L,SSC,2020,579.39,COUNTER
50002692,2021-06-24,0,102080L,SSC,2021,314.35,DD
50002693,2022-05-12,0,102080L,SSC,2022,1421.62,PORTAL
50002694,2023-08-02,0,102080L,SSC,2023,1209.98,COUNTER
50002695,2024-05-09,0,102080L,SSC,2024,520.13,BANK
50002696,2025-09-10,0,102080L,SSC,2025,1850.67,DD
50002697,2020-10-15,0,102080L,VAT,2020,1098.68,PORTAL
50002698,2021-04-17,0,102080L,VAT,2021,1367.72,DD
50002699,2022-07-13,0,102080L,VAT,2022,810.44,BANK
50002700,2024-01-09,0,102080L,VAT,2023,1254.49,PORTAL
50002701,2025-01-10,0,102080L,VAT,2024,398.99,BANK
50002702,2025-10-30,0,102080L,VAT,2025,1728.68,COUNTER
50002703,2023-04-19,0,102086L,SSC,2023,1068.36,BANK
50002704,2025-02-12,0,102086L,SSC,2024,1752.61,COUNTER
50002705,2025-05-10,0,102086L,SSC,2025,4495.8,DD
50002706,2020-06-12,0,102086L,SA,2020,585.25,PORTAL
50002707,2021-08-13,0,102086L,SA,2021,398.25,BANK
50002708,2022-08-18,0,102086L,SA,2022,2335.73,PORTAL
50002709,2023-07-20,0,102086L,SA,2023,380.17,PORTAL
50002710,2024-06-25,8,102086L,SA,2024,798.31,BANK
50002711,2025-06-12,0,102086L,SA,2025,1382.55,DD
50002712,2022-01-24,0,102095M,FSS,2021,1.22,PORTAL
50002713,2023-01-28,0,102095M,FSS,2022,3.07,COUNTER
50002714,2023-07-26,0,102095M,FSS,2023,1.33,BANK
50002715,2024-10-24,0,102095M,FSS,2024,3.9,PORTAL
50002716,2025-07-01,0,102095M,FSS,2025,10.26,PORTAL
50002717,2022-06-21,0,102095M,CIT,2022,0.56,COUNTER
50002718,2023-07-15,0,102095M,CIT,2023,4.45,BANK
50002719,2024-08-13,0,102095M,CIT,2024,4.74,COUNTER
50002720,2025-07-21,0,102095M,CIT,2025,0.53,BANK
50002721,2023-03-05,0,102095M,SSC,2023,6.84,COUNTER
50002722,2024-06-19,0,102095M,SSC,2024,2.04,DD
50002723,2025-09-13,0,102095M,SSC,2025,4.04,PORTAL
50002724,2023-08-02,0,102095M,CIT,2023,3.69,DD
50002725,2024-07-26,0,102095M,CIT,2024,7.83,COUNTER
50002726,2025-08-01,0,102095M,CIT,2025,6.79,PORTAL
