assessment_id,tin,tax_type,yofa,period,kind,caution_flag,amount,due_date,assessed_at
A00001726,101320B,VAT,2024,2024,SELF,0,1878.78,2024-12-15,2024-11-15 09:00:00
A00001727,101320B,VAT,2025,2025,AUTHORITY,0,6649.96,2025-06-15,2025-05-16 09:00:00
A00001728,101323H,VAT,2021,2021,SELF,0,1521.69,2021-03-15,2021-02-13 09:00:00
A00001729,101323H,VAT,2022,2022,SELF,0,168.11,2022-03-15,2022-02-13 09:00:00
A00001730,101323H,VAT,2023,2023,SELF,0,2215.37,2023-09-15,2023-08-16 09:00:00
A00001731,101323H,VAT,2024,2024,SELF,0,3024.29,2024-09-15,2024-08-16 09:00:00
A00001732,101323H,VAT,2025,2025,SELF,0,4579.83,2025-09-15,2025-08-16 09:00:00
A00001733,101323H,FSS,2023,2023,SELF,0,1904.81,2023-06-15,2023-05-16 09:00:00
A00001734,101323H,FSS,2024,2024,SELF,0,2538.63,2024-03-15,2024-02-14 09:00:00
A00001735,101323H,FSS,2025,2025,SELF,0,4131.44,2025-09-15,2025-08-16 09:00:00
A00001736,101333G,FSS,2020,2020,SELF,0,1625.4,2020-06-15,2020-05-16 09:00:00
A00001737,101333G,FSS,2021,2021,SELF,0,3559.84,2021-09-15,2021-08-16 09:00:00
A00001738,101333G,FSS,2022,2022,AUTHORITY,0,3395.89,2022-12-15,2022-11-15 09:00:00
A00001739,101333G,FSS,2023,2023,AUTHORITY,0,1332.17,2023-03-15,2023-02-13 09:00:00
A00001740,101333G,FSS,2024,2024,SELF,0,4784.66,2024-12-15,2024-11-15 09:00:00
A00001741,101333G,FSS,2025,2025,SELF,0,10475.81,2025-09-15,2025-08-16 09:00:00
A00001742,101333G,CIT,2021,2021,SELF,0,653.25,2021-06-30,2021-05-31 09:00:00
A00001743,101333G,CIT,2022,2022,DEFAULT,0,402.95,2022-06-30,2022-05-31 09:00:00
A00001744,101333G,CIT,2023,2023,SELF,0,1244.61,2023-06-30,2023-05-31 09:00:00
A00001745,101333G,CIT,2024,2024,SELF,0,592.98,2024-06-30,2024-05-31 09:00:00
A00001746,101333G,CIT,2025,2025,DEFAULT,1,9438.96,2025-06-30,2025-05-31 09:00:00
A00001747,101338B,VAT,2020,2020,SELF,0,14.41,2020-03-15,2020-02-14 09:00:00
A00001748,101338B,VAT,2021,2021,SELF,0,12.12,2021-12-15,2021-11-15 09:00:00
A00001749,101338B,VAT,2022,2022,SELF,0,5.67,2022-12-15,2022-11-15 09:00:00
A00001750,101338B,VAT,2023,2023,AUTHORITY,0,12.46,2023-09-15,2023-08-16 09:00:00
A00001751,101338B,VAT,2024,2024,SELF,0,19.01,2024-09-15,2024-08-16 09:00:00
A00001752,101338B,VAT,2025,2025,SELF,0,23.78,2025-06-15,2025-05-16 09:00:00
A00001753,101338B,FSS,2021,2021,AUTHORITY,0,14.81,2021-12-15,2021-11-15 09:00:00
A00001754,101338B,FSS,2022,2022,SELF,0,18.67,2022-12-15,2022-11-15 09:00:00
A00001755,101338B,FSS,2023,2023,SELF,0,28.16,2023-12-15,2023-11-15 09:00:00
A00001756,101338B,FSS,2024,2024,SELF,0,16.15,2024-12-15,2024-11-15 09:00:00
A00001757,101338B,FSS,2025,2025,AUTHORITY,0,56.57,2025-12-15,2025-11-15 09:00:00
A00001758,101346A,CIT,2020,2020,SELF,0,507.57,2020-06-30,2020-05-31 09:00:00
A00001759,101346A,CIT,2021,2021,DEFAULT,1,1573.79,2021-06-30,2021-05-31 09:00:00
A00001760,101346A,CIT,2022,2022,DEFAULT,1,458.58,2022-06-30,2022-05-31 09:00:00
A00001761,101346A,CIT,2023,2023,SELF,0,2204.13,2023-06-30,2023-05-31 09:00:00
A00001762,101346A,CIT,2024,2024,SELF,0,1645.4,2024-06-30,2024-05-31 09:00:00
A00001763,101346A,CIT,2025,2025,DEFAULT,1,582.98,2025-06-30,2025-05-31 09:00:00
A00001764,101346A,SSC,2020,2020,AUTHORITY,0,806.87,2020-09-15,2020-08-16 09:00:00
A00001765,101346A,SSC,2021,2021,SELF,0,112.57,2021-09-15,2021-08-16 09:00:00
A00001766,101346A,SSC,2022,2022,SELF,0,1648.35,2022-03-15,2022-02-13 09:00:00
A00001767,101346A,SSC,2023,2023,SELF,0,551.28,2023-12-15,2023-11-15 09:00:00
A00001768,101346A,SSC,2024,2024,SELF,0,2056.26,2024-12-15,2024-11-15 09:00:00
A00001769,101346A,SSC,2025,2025,SELF,0,1029.69,2025-12-15,2025-11-15 09:00:00
A00001770,101346A,FSS,2022,2022,SELF,0,683.57,2022-09-15,2022-08-16 09:00:00
A00001771,101346A,FSS,2023,2023,SELF,0,414.37,2023-12-15,2023-11-15 09:00:00
A00001772,101346A,FSS,2024,2024,DEFAULT,0,3153.26,2024-12-15,2024-11-15 09:00:00
A00001773,101346A,FSS,2025,2025,SELF,0,1510.62,2025-03-15,2025-02-13 09:00:00
A00001774,101346A,VAT,2023,2023,SELF,0,1593.31,2023-03-15,2023-02-13 09:00:00
A00001775,101346A,VAT,2024,2024,DEFAULT,1,1147.75,2024-06-15,2024-05-16 09:00:00
A00001776,101346A,VAT,2025,2025,SELF,0,5702.05,2025-12-15,2025-11-15 09:00:00
A00001777,101352G,CIT,2022,2022,SELF,0,2.21,2022-06-30,2022-05-31 09:00:00
A00001778,101352G,CIT,2023,2023,SELF,0,7.6,2023-06-30,2023-05-31 09:00:00
A00001779,101352G,CIT,2024,2024,SELF,0,3.84,2024-06-30,2024-05-31 09:00:00
A00001780,101352G,CIT,2025,2025,SELF,0,24.6,2025-06-30,2025-05-31 09:00:00
A00001781,101352G,CIT,2020,2020,SELF,0,2.08,2020-06-30,2020-05-31 09:00:00
A00001782,101352G,CIT,2021,2021,AUTHORITY,0,4.86,2021-06-30,2021-05-31 09:00:00
A00001783,101352G,CIT,2022,2022,SELF,0,1.37,2022-06-30,2022-05-31 09:00:00
A00001784,101352G,CIT,2023,2023,SELF,0,6.38,2023-06-30,2023-05-31 09:00:00
A00001785,101352G,CIT,2024,2024,SELF,0,2.95,2024-06-30,2024-05-31 09:00:00
A00001786,101352G,CIT,2025,2025,SELF,0,23.41,2025-06-30,2025-05-31 09:00:00
A00001787,101352G,SSC,2022,2022,DEFAULT,1,4.33,2022-03-15,2022-02-13 09:00:00
A00001788,101352G,SSC,2023,2023,SELF,0,3.81,2023-09-15,2023-08-16 09:00:00
A00001789,101352G,SSC,2024,2024,SELF,0,9.73,2024-12-15,2024-11-15 09:00:00
A00001790,101352G,SSC,2025,2025,SELF,0,20.32,2025-12-15,2025-11-15 09:00:00
A00001791,101352G,FSS,2023,2023,SELF,0,5.85,2023-12-15,2023-11-15 09:00:00
A00001792,101352G,FSS,2024,2024,SELF,0,7.93,2024-12-15,2024-11-15 09:00:00
A00001793,101352G,FSS,2025,2025,SELF,0,14.57,2025-03-15,2025-02-13 09:00:00
A00001794,101358B,FSS,2022,2022,SELF,0,1700.43,2022-09-15,2022-08-16 09:00:00
A00001795,101358B,FSS,2023,2023,SELF,0,1420.31,2023-03-15,2023-02-13 09:00:00
A00001796,101358B,FSS,2024,2024,SELF,0,1201.76,2024-12-15,2024-11-15 09:00:00
A00001797,101358B,FSS,2025,2025,SELF,0,2034.32,2025-03-15,2025-02-13 09:00:00
A00001798,101358B,CIT,2021,2021,SELF,0,1386.58,2021-06-30,2021-05-31 09:00:00
A00001799,101358B,CIT,2022,2022,SELF,0,1422.62,2022-06-30,2022-05-31 09:00:00
A00001800,101358B,CIT,2023,2023,SELF,0,2573.88,2023-06-30,2023-05-31 09:00:00
A00001801,101358B,CIT,2024,2024,SELF,0,312.53,2024-06-30,2024-05-31 09:00:00
A00001802,101358B,CIT,2025,2025,SELF,0,7752.17,2025-06-30,2025-05-31 09:00:00
A00001803,101369H,SSC,2021,2021,SELF,0,528.1,2021-03-15,2021-02-13 09:00:00
A00001804,101369H,SSC,2022,2022,AUTHORITY,0,610.0,2022-03-15,2022-02-13 09:00:00
A00001805,101369H,SSC,2023,2023,SELF,0,872.58,2023-06-15,2023-05-16 09:00:00
A00001806,101369H,SSC,2024,2024,SELF,0,729.63,2024-03-15,2024-02-14 09:00:00
A00001807,101369H,SSC,2025,2025,SELF,0,2152.26,2025-03-15,2025-02-13 09:00:00
A00001808,101369H,VAT,2020,2020,SELF,0,918.95,2020-03-15,2020-02-14 09:00:00
A00001809,101369H,VAT,2021,2021,SELF,0,1448.84,2021-09-15,2021-08-16 09:00:00
A00001810,101369H,VAT,2022,2022,SELF,0,723.35,2022-09-15,2022-08-16 09:00:00
A00001811,101369H,VAT,2023,2023,SELF,0,143.77,2023-09-15,2023-08-16 09:00:00
A00001812,101369H,VAT,2024,2024,DEFAULT,0,2636.92,2024-12-15,2024-11-15 09:00:00
A00001813,101369H,VAT,2025,2025,SELF,0,6913.92,2025-06-15,2025-05-16 09:00:00
A00001814,101376B,CIT,2020,2020,SELF,0,2.69,2020-06-30,2020-05-31 09:00:00
A00001815,101376B,CIT,2021,2021,SELF,0,3.72,2021-06-30,2021-05-31 09:00:00
A00001816,101376B,CIT,2022,2022,SELF,0,5.16,2022-06-30,2022-05-31 09:00:00
A00001817,101376B,CIT,2023,2023,SELF,0,5.53,2023-06-30,2023-05-31 09:00:00
A00001818,101376B,CIT,2024,2024,SELF,0,9.83,2024-06-30,2024-05-31 09:00:00
A00001819,101376B,CIT,2025,2025,AUTHORITY,0,22.37,2025-06-30,2025-05-31 09:00:00
A00001820,101383B,PIT,2020,2020,SELF,0,62.79,2020-06-30,2020-05-31 09:00:00
A00001821,101383B,PIT,2021,2021,SELF,0,125.36,2021-06-30,2021-05-31 09:00:00
A00001822,101383B,PIT,2022,2022,SELF,0,132.36,2022-06-30,2022-05-31 09:00:00
A00001823,101383B,PIT,2023,2023,SELF,0,258.0,2023-06-30,2023-05-31 09:00:00
A00001824,101383B,PIT,2024,2024,SELF,0,294.61,2024-06-30,2024-05-31 09:00:00
A00001825,101383B,PIT,2025,2025,SELF,0,271.67,2025-06-30,2025-05-31 09:00:00
A00001826,101383B,SSC,2021,2021,DEFAULT,0,122.3,2021-06-15,2021-05-16 09:00:00
A00001827,101383B,SSC,2022,2022,SELF,0,123.44,2022-09-15,2022-08-16 09:00:00
A00001828,101383B,SSC,2023,2023,AUTHORITY,0,208.75,2023-06-15,2023-05-16 09:00:00
A00001829,101383B,SSC,2024,2024,AUTHORITY,0,192.13,2024-06-15,2024-05-16 09:00:00
A00001830,101383B,SSC,2025,2025,DEFAULT,0,755.72,2025-12-15,2025-11-15 09:00:00
A00001831,101389L,PIT,2021,2021,SELF,0,5.03,2021-06-30,2021-05-31 09:00:00
A00001832,101389L,PIT,2022,2022,SELF,0,10.49,2022-06-30,2022-05-31 09:00:00
A00001833,101389L,PIT,2023,2023,SELF,0,19.34,2023-06-30,2023-05-31 09:00:00
A00001834,101389L,PIT,2024,2024,AUTHORITY,0,13.81,2024-06-30,2024-05-31 09:00:00
A00001835,101389L,PIT,2025,2025,AUTHORITY,0,70.95,2025-06-30,2025-05-31 09:00:00
A00001836,101389L,CIT,2022,2022,SELF,0,19.05,2022-06-30,2022-05-31 09:00:00
A00001837,101389L,CIT,2023,2023,SELF,0,11.31,2023-06-30,2023-05-31 09:00:00
A00001838,101389L,CIT,2024,2024,SELF,0,37.9,2024-06-30,2024-05-31 09:00:00
A00001839,101389L,CIT,2025,2025,AUTHORITY,0,27.66,2025-06-30,2025-05-31 09:00:00
A00001840,101396L,CIT,2021,2021,SELF,0,356.01,2021-06-30,2021-05-31 09:00:00
A00001841,101396L,CIT,2022,2022,SELF,0,1199.89,2022-06-30,2022-05-31 09:00:00
A00001842,101396L,CIT,2023,2023,SELF,0,1594.97,2023-06-30,2023-05-31 09:00:00
A00001843,101396L,CIT,2024,2024,SELF,0,3516.94,2024-06-30,2024-05-31 09:00:00
A00001844,101396L,CIT,2025,2025,SELF,0,4624.98,2025-06-30,2025-05-31 09:00:00
A00001845,101396L,CIT,2020,2020,SELF,0,674.17,2020-06-30,2020-05-31 09:00:00
A00001846,101396L,CIT,2021,2021,SELF,0,144.51,2021-06-30,2021-05-31 09:00:00
A00001847,101396L,CIT,2022,2022,SELF,0,166.09,2022-06-30,2022-05-31 09:00:00
A00001848,101396L,CIT,2023,2023,SELF,0,947.49,2023-06-30,2023-05-31 09:00:00
A00001849,101396L,CIT,2024,2024,SELF,0,560.25,2024-06-30,2024-05-31 09:00:00
A00001850,101396L,CIT,2025,2025,SELF,0,4155.95,2025-06-30,2025-05-31 09:00:00
A00001851,101396L,FSS,2023,2023,SELF,0,1632.01,2023-03-15,2023-02-13 09:00:00
A00001852,101396L,FSS,2024,2024,SELF,0,3844.6,2024-12-15,2024-11-15 09:00:00
A00001853,101396L,FSS,2025,2025,SELF,0,5338.47,2025-09-15,2025-08-16 09:00:00
A00001854,101396L,VAT,2020,2020,SELF,0,87.74,2020-06-15,2020-05-16 09:00:00
A00001855,101396L,VAT,2021,2021,SELF,0,1501.68,2021-03-15,2021-02-13 09:00:00
A00001856,101396L,VAT,2022,2022,SELF,0,1711.97,2022-09-15,2022-08-16 09:00:00
A00001857,101396L,VAT,2023,2023,SELF,0,1272.06,2023-12-15,2023-11-15 09:00:00
A00001858,101396L,VAT,2024,2024,DEFAULT,0,3929.74,2024-12-15,2024-11-15 09:00:00
A00001859,101396L,VAT,2025,2025,SELF,0,3388.69,2025-03-15,2025-02-13 09:00:00
A00001860,101401M,VAT,2023,2023,SELF,0,1937.56,2023-12-15,2023-11-15 09:00:00
A00001861,101401M,VAT,2024,2024,SELF,0,1442.55,2024-03-15,2024-02-14 09:00:00
A00001862,101401M,VAT,2025,2025,SELF,0,1698.64,2025-12-15,2025-11-15 09:00:00
A00001863,101401M,CIT,2020,2020,SELF,0,32.01,2020-06-30,2020-05-31 09:00:00
A00001864,101401M,CIT,2021,2021,DEFAULT,1,1482.06,2021-06-30,2021-05-31 09:00:00
A00001865,101401M,CIT,2022,2022,SELF,0,488.8,2022-06-30,2022-05-31 09:00:00
A00001866,101401M,CIT,2023,2023,DEFAULT,1,2244.47,2023-06-30,2023-05-31 09:00:00
A00001867,101401M,CIT,2024,2024,SELF,0,1780.25,2024-06-30,2024-05-31 09:00:00
A00001868,101401M,CIT,2025,2025,SELF,0,1211.78,2025-06-30,2025-05-31 09:00:00
A00001869,101401M,SSC,2021,2021,SELF,0,1191.59,2021-12-15,2021-11-15 09:00:00
A00001870,101401M,SSC,2022,2022,SELF,0,1518.49,2022-12-15,2022-11-15 09:00:00
A00001871,101401M,SSC,2023,2023,SELF,0,2590.95,2023-03-15,2023-02-13 09:00:00
A00001872,101401M,SSC,2024,2024,SELF,0,829.07,2024-06-15,2024-05-16 09:00:00
A00001873,101401M,SSC,2025,2025,SELF,0,7203.08,2025-06-15,2025-05-16 09:00:00
A00001874,101410B,SSC,2022,2022,SELF,0,1951.83,2022-09-15,2022-08-16 09:00:00
A00001875,101410B,SSC,2023,2023,SELF,0,413.29,2023-06-15,2023-05-16 09:00:00
A00001876,101410B,SSC,2024,2024,DEFAULT,1,3847.17,2024-12-15,2024-11-15 09:00:00
A00001877,101410B,SSC,2025,2025,DEFAULT,0,2423.13,2025-12-15,2025-11-15 09:00:00
A00001878,101410B,VAT,2021,2021,SELF,0,655.69,2021-12-15,2021-11-15 09:00:00
A00001879,101410B,VAT,2022,2022,SELF,0,1569.28,2022-12-15,2022-11-15 09:00:00
A00001880,101410B,VAT,2023,2023,SELF,0,610.7,2023-12-15,2023-11-15 09:00:00
A00001881,101410B,VAT,2024,2024,AUTHORITY,0,3907.18,2024-12-15,2024-11-15 09:00:00
A00001882,101410B,VAT,2025,2025,SELF,0,6448.64,2025-09-15,2025-08-16 09:00:00
A00001883,101415M,FSS,2023,2023,DEFAULT,1,22546.57,2023-09-15,2023-08-16 09:00:00
A00001884,101415M,FSS,2024,2024,SELF,0,41733.48,2024-06-15,2024-05-16 09:00:00
A00001885,101415M,FSS,2025,2025,SELF,0,234331.61,2025-12-15,2025-11-15 09:00:00
A00001886,101422G,PIT,2020,2020,DEFAULT,1,1216.01,2020-06-30,2020-05-31 09:00:00
A00001887,101422G,PIT,2021,2021,SELF,0,256.02,2021-06-30,2021-05-31 09:00:00
A00001888,101422G,PIT,2022,2022,SELF,0,1940.65,2022-06-30,2022-05-31 09:00:00
A00001889,101422G,PIT,2023,2023,SELF,0,2605.04,2023-06-30,2023-05-31 09:00:00
A00001890,101422G,PIT,2024,2024,SELF,0,3506.54,2024-06-30,2024-05-31 09:00:00
A00001891,101422G,PIT,2025,2025,SELF,0,3450.79,2025-06-30,2025-05-31 09:00:00
A00001892,101431A,FSS,2023,2023,SELF,0,4.61,2023-06-15,2023-05-16 09:00:00
A00001893,101431A,FSS,2024,2024,SELF,0,6.74,2024-06-15,2024-05-16 09:00:00
A00001894,101431A,FSS,2025,2025,SELF,0,17.37,2025-03-15,2025-02-13 09:00:00
A00001895,101439M,CIT,2020,2020,SELF,0,1609.18,2020-06-30,2020-05-31 09:00:00
A00001896,101439M,CIT,2021,2021,AUTHORITY,0,2087.71,2021-06-30,2021-05-31 09:00:00
A00001897,101439M,CIT,2022,2022,SELF,0,2949.92,2022-06-30,2022-05-31 09:00:00
A00001898,101439M,CIT,2023,2023,SELF,0,281.05,2023-06-30,2023-05-31 09:00:00
A00001899,101439M,CIT,2024,2024,SELF,0,5194.43,2024-06-30,2024-05-31 09:00:00
A00001900,101439M,CIT,2025,2025,SELF,0,4277.57,2025-06-30,2025-05-31 09:00:00
A00001901,101439M,CIT,2023,2023,AUTHORITY,0,281.73,2023-06-30,2023-05-31 09:00:00
A00001902,101439M,CIT,2024,2024,SELF,0,8684.24,2024-06-30,2024-05-31 09:00:00
A00001903,101439M,CIT,2025,2025,SELF,0,8397.65,2025-06-30,2025-05-31 09:00:00
A00001904,101439M,SSC,2021,2021,DEFAULT,1,3203.72,2021-06-15,2021-05-16 09:00:00
A00001905,101439M,SSC,2022,2022,SELF,0,1852.58,2022-03-15,2022-02-13 09:00:00
A00001906,101439M,SSC,2023,2023,SELF,0,3806.43,2023-03-15,2023-02-13 09:00:00
A00001907,101439M,SSC,2024,2024,SELF,0,5076.01,2024-06-15,2024-05-16 09:00:00
A00001908,101439M,SSC,2025,2025,SELF,0,15059.62,2025-12-15,2025-11-15 09:00:00
A00001909,101444L,FSS,2022,2022,SELF,0,1238.91,2022-06-15,2022-05-16 09:00:00
A00001910,101444L,FSS,2023,2023,SELF,0,1992.89,2023-03-15,2023-02-13 09:00:00
A00001911,101444L,FSS,2024,2024,SELF,0,2542.67,2024-09-15,2024-08-16 09:00:00
A00001912,101444L,FSS,2025,2025,SELF,0,1802.81,2025-06-15,2025-05-16 09:00:00
A00001913,101444L,VAT,2021,2021,SELF,0,366.64,2021-12-15,2021-11-15 09:00:00
A00001914,101444L,VAT,2022,2022,SELF,0,1283.9,2022-09-15,2022-08-16 09:00:00
A00001915,101444L,VAT,2023,2023,DEFAULT,1,1025.19,2023-12-15,2023-11-15 09:00:00
A00001916,101444L,VAT,2024,2024,DEFAULT,1,3063.28,2024-09-15,2024-08-16 09:00:00
A00001917,101444L,VAT,2025,2025,SELF,0,3266.27,2025-12-15,2025-11-15 09:00:00
A00001918,101444L,CIT,2023,2023,SELF,0,2440.61,2023-06-30,2023-05-31 09:00:00
A00001919,101444L,CIT,2024,2024,SELF,0,1359.05,2024-06-30,2024-05-31 09:00:00
A00001920,101444L,CIT,2025,2025,SELF,0,3772.73,2025-06-30,2025-05-31 09:00:00
A00001921,101444L,CIT,2021,2021,SELF,0,1420.99,2021-06-30,2021-05-31 09:00:00
A00001922,101444L,CIT,2022,2022,SELF,0,870.78,2022-06-30,2022-05-31 09:00:00
A00001923,101444L,CIT,2023,2023,SELF,0,184.53,2023-06-30,2023-05-31 09:00:00
A00001924,101444L,CIT,2024,2024,SELF,0,2851.66,2024-06-30,2024-05-31 09:00:00
A00001925,101444L,CIT,2025,2025,SELF,0,633.43,2025-06-30,2025-05-31 09:00:00
A00001926,101452H,FSS,2022,2022,SELF,0,1068.03,2022-09-15,2022-08-16 09:00:00
A00001927,101452H,FSS,2023,2023,DEFAULT,1,695.21,2023-03-15,2023-02-13 09:00:00
A00001928,101452H,FSS,2024,2024,SELF,0,464.15,2024-06-15,2024-05-16 09:00:00
A00001929,101452H,FSS,2025,2025,SELF,0,7055.03,2025-12-15,2025-11-15 09:00:00
A00001930,101457A,VAT,2021,2021,SELF,0,993.36,2021-03-15,2021-02-13 09:00:00
A00001931,101457A,VAT,2022,2022,SELF,0,417.1,2022-03-15,2022-02-13 09:00:00
A00001932,101457A,VAT,2023,2023,SELF,0,2090.39,2023-09-15,2023-08-16 09:00:00
A00001933,101457A,VAT,2024,2024,SELF,0,1422.25,2024-09-15,2024-08-16 09:00:00
A00001934,101457A,VAT,2025,2025,AUTHORITY,0,5820.07,2025-12-15,2025-11-15 09:00:00
A00001935,101463M,VAT,2021,2021,DEFAULT,0,5.29,2021-09-15,2021-08-16 09:00:00
A00001936,101463M,VAT,2022,2022,SELF,0,2.33,2022-06-15,2022-05-16 09:00:00
A00001937,101463M,VAT,2023,2023,SELF,0,4.28,2023-09-15,2023-08-16 09:00:00
A00001938,101463M,VAT,2024,2024,SELF,0,11.37,2024-12-15,2024-11-15 09:00:00
A00001939,101463M,VAT,2025,2025,SELF,0,16.0,2025-12-15,2025-11-15 09:00:00
A00001940,101463M,SSC,2021,2021,SELF,0,1.17,2021-12-15,2021-11-15 09:00:00
A00001941,101463M,SSC,2022,2022,SELF,0,1.69,2022-06-15,2022-05-16 09:00:00
A00001942,101463M,SSC,2023,2023,SELF,0,9.28,2023-03-15,2023-02-13 09:00:00
A00001943,101463M,SSC,2024,2024,SELF,0,4.06,2024-09-15,2024-08-16 09:00:00
A00001944,101463M,SSC,2025,2025,DEFAULT,1,17.81,2025-09-15,2025-08-16 09:00:00
A00001945,101474M,FSS,2021,2021,SELF,0,13.84,2021-12-15,2021-11-15 09:00:00
A00001946,101474M,FSS,2022,2022,SELF,0,16.88,2022-09-15,2022-08-16 09:00:00
A00001947,101474M,FSS,2023,2023,SELF,0,23.95,2023-06-15,2023-05-16 09:00:00
A00001948,101474M,FSS,2024,2024,SELF,0,36.83,2024-03-15,2024-02-14 09:00:00
A00001949,101474M,FSS,2025,2025,SELF,0,22.12,2025-12-15,2025-11-15 09:00:00
A00001950,101474M,PIT,2020,2020,SELF,0,14.26,2020-06-30,2020-05-31 09:00:00
A00001951,101474M,PIT,2021,2021,SELF,0,11.95,2021-06-30,2021-05-31 09:00:00
A00001952,101474M,PIT,2022,2022,SELF,0,20.07,2022-06-30,2022-05-31 09:00:00
A00001953,101474M,PIT,2023,2023,SELF,0,18.0,2023-06-30,2023-05-31 09:00:00
A00001954,101474M,PIT,2024,2024,AUTHORITY,0,20.63,2024-06-30,2024-05-31 09:00:00
A00001955,101474M,PIT,2025,2025,SELF,0,72.68,2025-06-30,2025-05-31 09:00:00
A00001956,101477A,VAT,2021,2021,SELF,0,770.21,2021-12-15,2021-11-15 09:00:00
A00001957,101477A,VAT,2022,2022,SELF,0,175.71,2022-03-15,2022-02-13 09:00:00
A00001958,101477A,VAT,2023,2023,AUTHORITY,0,537.61,2023-03-15,2023-02-13 09:00:00
A00001959,101477A,VAT,2024,2024,SELF,0,2129.09,2024-03-15,2024-02-14 09:00:00
A00001960,101477A,VAT,2025,2025,SELF,0,7893.06,2025-12-15,2025-11-15 09:00:00
A00001961,101477A,SSC,2023,2023,SELF,0,1491.69,2023-09-15,2023-08-16 09:00:00
A00001962,101477A,SSC,2024,2024,SELF,0,1059.08,2024-09-15,2024-08-16 09:00:00
A00001963,101477A,SSC,2025,2025,SELF,0,3043.07,2025-12-15,2025-11-15 09:00:00
A00001964,101485A,CIT,2023,2023,SELF,0,2631.46,2023-06-30,2023-05-31 09:00:00
A00001965,101485A,CIT,2024,2024,AUTHORITY,0,1485.83,2024-06-30,2024-05-31 09:00:00
A00001966,101485A,CIT,2025,2025,SELF,0,4790.44,2025-06-30,2025-05-31 09:00:00
A00001967,101485A,FSS,2022,2022,SELF,0,184.85,2022-09-15,2022-08-16 09:00:00
A00001968,101485A,FSS,2023,2023,AUTHORITY,0,1763.86,2023-12-15,2023-11-15 09:00:00
A00001969,101485A,FSS,2024,2024,SELF,0,2468.39,2024-06-15,2024-05-16 09:00:00
A00001970,101485A,FSS,2025,2025,DEFAULT,0,1178.63,2025-03-15,2025-02-13 09:00:00
A00001971,101491B,VAT,2022,2022,SELF,0,1617.25,2022-12-15,2022-11-15 09:00:00
A00001972,101491B,VAT,2023,2023,SELF,0,1245.65,2023-12-15,2023-11-15 09:00:00
A00001973,101491B,VAT,2024,2024,SELF,0,3840.63,2024-12-15,2024-11-15 09:00:00
A00001974,101491B,VAT,2025,2025,SELF,0,3201.64,2025-03-15,2025-02-13 09:00:00
A00001975,101499H,PIT,2023,2023,SELF,0,442.84,2023-06-30,2023-05-31 09:00:00
A00001976,101499H,PIT,2024,2024,AUTHORITY,0,2851.89,2024-06-30,2024-05-31 09:00:00
A00001977,101499H,PIT,2025,2025,SELF,0,4783.53,2025-06-30,2025-05-31 09:00:00
A00001978,101509G,SSC,2023,2023,SELF,0,27168.34,2023-12-15,2023-11-15 09:00:00
A00001979,101509G,SSC,2024,2024,SELF,0,122733.62,2024-12-15,2024-11-15 09:00:00
A00001980,101509G,SSC,2025,2025,AUTHORITY,0,73885.26,2025-09-15,2025-08-16 09:00:00
A00001981,101516G,VAT,2021,2021,SELF,0,3.98,2021-03-15,2021-02-13 09:00:00
A00001982,101516G,VAT,2022,2022,SELF,0,4.04,2022-03-15,2022-02-13 09:00:00
A00001983,101516G,VAT,2023,2023,SELF,0,9.24,2023-12-15,2023-11-15 09:00:00
A00001984,101516G,VAT,2024,2024,SELF,0,2.69,2024-12-15,2024-11-15 09:00:00
A00001985,101516G,VAT,2025,2025,SELF,0,12.3,2025-12-15,2025-11-15 09:00:00
A00001986,101520M,SSC,2020,2020,SELF,0,4.21,2020-12-15,2020-11-15 09:00:00
A00001987,101520M,SSC,2021,2021,SELF,0,10.09,2021-03-15,2021-02-13 09:00:00
A00001988,101520M,SSC,2022,2022,SELF,0,10.51,2022-06-15,2022-05-16 09:00:00
A00001989,101520M,SSC,2023,2023,SELF,0,18.25,2023-06-15,2023-05-16 09:00:00
A00001990,101520M,SSC,2024,2024,SELF,0,41.29,2024-12-15,2024-11-15 09:00:00
A00001991,101520M,SSC,2025,2025,SELF,0,56.82,2025-03-15,2025-02-13 09:00:00
A00001992,101520M,FSS,2020,2020,AUTHORITY,0,6.39,2020-06-15,2020-05-16 09:00:00
A00001993,101520M,FSS,2021,2021,SELF,0,5.08,2021-06-15,2021-05-16 09:00:00
A00001994,101520M,FSS,2022,2022,AUTHORITY,0,14.74,2022-03-15,2022-02-13 09:00:00
A00001995,101520M,FSS,2023,2023,SELF,0,8.16,2023-09-15,2023-08-16 09:00:00
A00001996,101520M,FSS,2024,2024,SELF,0,41.62,2024-03-15,2024-02-14 09:00:00
A00001997,101520M,FSS,2025,2025,SELF,0,86.99,2025-03-15,2025-02-13 09:00:00
A00001998,101530L,FSS,2022,2022,SELF,0,177.23,2022-03-15,2022-02-13 09:00:00
A00001999,101530L,FSS,2023,2023,SELF,0,211.03,2023-06-15,2023-05-16 09:00:00
A00002000,101530L,FSS,2024,2024,SELF,0,314.09,2024-03-15,2024-02-14 09:00:00
A00002001,101530L,FSS,2025,2025,DEFAULT,0,814.74,2025-03-15,2025-02-13 09:00:00
A00002002,101537B,SSC,2020,2020,SELF,0,524.46,2020-03-15,2020-02-14 09:00:00
A00002003,101537B,SSC,2021,2021,SELF,0,320.66,2021-03-15,2021-02-13 09:00:00
